"Year","City","Main Section","Sub-Section","Value"
1997,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",29.56
1997,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",52.92
1997,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",5.11
1997,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",82.85
1997,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",59.49
1997,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",48.91
1997,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",41.61
1997,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",91.24
1997,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",63.50
1997,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",58.39
1997,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",8.76
1997,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",121.90
2000,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",51.35
2000,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",25.34
2000,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",41.89
2000,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",7.43
2000,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",33.78
2000,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",67.23
2000,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",10.81
2000,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",62.84
2000,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",6.08
2000,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",37.50
2000,"Cairo","Earnings: Sales Assistant","Gross (New York = 100)",8.45
2000,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",94.59
2000,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",86.82
2000,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",62.84
2000,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",66.89
2000,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",85.81
2000,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",50.00
2000,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",50.34
2000,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",16.22
2000,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",3.72
2000,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",26.01
2000,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",10.14
2000,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",22.97
2000,"London","Earnings: Sales Assistant","Gross (New York = 100)",59.80
2000,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",87.84
2000,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",60.14
2000,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",31.76
2000,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",23.99
2000,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",6.08
2000,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",15.54
2000,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",46.62
2000,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",63.85
2000,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",3.38
2000,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",6.42
2000,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",2.03
2000,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2000,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",28.04
2000,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",79.39
2000,"Panama","Earnings: Sales Assistant","Gross (New York = 100)",14.19
2000,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",54.73
2000,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",13.85
2000,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",37.50
2000,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",19.26
2000,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",49.66
2000,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",11.15
2000,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",71.62
2000,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",49.32
2000,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",47.30
2000,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",35.14
2000,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",110.81
2000,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",55.74
2000,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",56.42
2000,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",10.14
2000,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",96.62
2003,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",75.72
2003,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",49.64
2003,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",44.20
2003,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",10.14
2003,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",43.12
2003,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",79.71
2003,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",9.42
2003,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",14.13
2003,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",63.77
2003,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",11.59
2003,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",23.55
2003,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",9.78
2003,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",108.33
2003,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",117.39
2003,"Dubai","Earnings: Sales Assistant","Gross (New York = 100)",59.06
2003,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",85.51
2003,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",85.51
2003,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",116.67
2003,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",73.55
2003,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",61.23
2003,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",24.64
2003,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",4.35
2003,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",30.07
2003,"Karachi","Earnings: Sales Assistant","Gross (New York = 100)",6.88
2003,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",5.43
2003,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",20.29
2003,"Lagos","Earnings: Sales Assistant","Gross (New York = 100)",8.33
2003,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",8.70
2003,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",29.71
2003,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",29.35
2003,"London","Earnings: Sales Assistant","Gross (New York = 100)",81.52
2003,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",93.84
2003,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",68.84
2003,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",39.13
2003,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",30.07
2003,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",6.88
2003,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",19.57
2003,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",75.00
2003,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",75.72
2003,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",60.87
2003,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",11.23
2003,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",5.80
2003,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",4.35
2003,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2003,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",119.20
2003,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",56.52
2003,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",18.12
2003,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",12.68
2003,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",9.42
2003,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",64.86
2003,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",18.48
2003,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",15.22
2003,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",25.72
2003,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",17.39
2003,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",6.52
2003,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",85.87
2003,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",57.97
2003,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",50.36
2003,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",18.84
2003,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",49.28
2003,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",98.19
2003,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",55.07
2003,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",76.09
2003,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",13.04
2003,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",20.65
2003,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",124.28
2006,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",66.10
2006,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",45.08
2006,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",75.59
2006,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",9.15
2006,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",61.69
2006,"Beijing","Earnings: Sales Assistant","Gross (New York = 100)",9.15
2006,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2006,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",10.85
2006,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",16.27
2006,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",79.66
2006,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",17.29
2006,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",23.39
2006,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",15.59
2006,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",97.29
2006,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",132.20
2006,"Dubai","Earnings: Sales Assistant","Gross (New York = 100)",56.95
2006,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",99.32
2006,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",95.25
2006,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",116.61
2006,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",80.00
2006,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",36.61
2006,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",35.25
2006,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",8.81
2006,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",35.25
2006,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",13.90
2006,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",18.64
2006,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",7.12
2006,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",38.98
2006,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",31.53
2006,"London","Earnings: Sales Assistant","Gross (New York = 100)",117.29
2006,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",101.02
2006,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",74.24
2006,"Lyon","Earnings: Sales Assistant","Gross (New York = 100)",75.25
2006,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",63.39
2006,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",28.47
2006,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",8.47
2006,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",14.58
2006,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",71.19
2006,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",65.42
2006,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",67.12
2006,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",12.54
2006,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",8.14
2006,"Munich","Earnings: Sales Assistant","Gross (New York = 100)",95.93
2006,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",12.54
2006,"New Delhi","Earnings: Sales Assistant","Gross (New York = 100)",7.12
2006,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2006,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",49.83
2006,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",132.20
2006,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",75.59
2006,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",33.56
2006,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",12.20
2006,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",16.27
2006,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",59.32
2006,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",34.92
2006,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",28.47
2006,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",48.81
2006,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",10.85
2006,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",10.85
2006,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",103.73
2006,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",74.24
2006,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",39.66
2006,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",31.53
2006,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",96.95
2006,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",59.32
2006,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",86.10
2006,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",17.29
2006,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",28.81
2006,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",133.22
2009,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",71.18
2009,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",44.61
2009,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",40.60
2009,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",14.54
2009,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",54.64
2009,"Beijing","Earnings: Sales Assistant","Gross (New York = 100)",13.78
2009,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",70.68
2009,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",12.53
2009,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",22.56
2009,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",81.95
2009,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",18.80
2009,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",15.04
2009,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",14.54
2009,"Cairo","Earnings: Sales Assistant","Gross (New York = 100)",10.78
2009,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",72.68
2009,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",107.77
2009,"Doha","Earnings: Sales Assistant","Gross (New York = 100)",32.08
2009,"Dubai","Earnings: Sales Assistant","Gross (New York = 100)",37.59
2009,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",78.20
2009,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",70.18
2009,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",104.51
2009,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",88.72
2009,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",37.09
2009,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",20.30
2009,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",4.51
2009,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",14.79
2009,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",10.78
2009,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",12.53
2009,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",10.53
2009,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",36.59
2009,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",47.12
2009,"London","Earnings: Sales Assistant","Gross (New York = 100)",58.90
2009,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",95.99
2009,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",82.46
2009,"Lyon","Earnings: Sales Assistant","Gross (New York = 100)",52.38
2009,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",43.36
2009,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",21.30
2009,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",5.01
2009,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",7.27
2009,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",77.94
2009,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",61.15
2009,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",59.65
2009,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",24.56
2009,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",6.27
2009,"Munich","Earnings: Sales Assistant","Gross (New York = 100)",74.44
2009,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",9.77
2009,"New Delhi","Earnings: Sales Assistant","Gross (New York = 100)",7.52
2009,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2009,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",45.11
2009,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",92.48
2009,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",56.89
2009,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",26.57
2009,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",19.55
2009,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",19.55
2009,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",43.61
2009,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",16.04
2009,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",20.55
2009,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",28.57
2009,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",15.04
2009,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",15.79
2009,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",76.69
2009,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",59.65
2009,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",25.56
2009,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",22.31
2009,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",34.34
2009,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",68.42
2009,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",53.63
2009,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",55.14
2009,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",13.78
2009,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",22.31
2009,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",97.99
2012,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",73.52
2012,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",41.84
2012,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",63.59
2012,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",14.18
2012,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",60.28
2012,"Beijing","Earnings: Sales Assistant","Gross (New York = 100)",21.04
2012,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",66.67
2012,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",17.49
2012,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",22.70
2012,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",83.22
2012,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",19.39
2012,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",19.39
2012,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",34.52
2012,"Cairo","Earnings: Sales Assistant","Gross (New York = 100)",12.77
2012,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",54.85
2012,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",108.75
2012,"Doha","Earnings: Sales Assistant","Gross (New York = 100)",25.77
2012,"Dubai","Earnings: Sales Assistant","Gross (New York = 100)",32.15
2012,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",59.81
2012,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",89.60
2012,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",116.31
2012,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",81.80
2012,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",52.25
2012,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",22.46
2012,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",6.38
2012,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",24.82
2012,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",9.69
2012,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",17.49
2012,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",15.84
2012,"Lisbon","Earnings: Sales Assistant","Gross (New York = 100)",35.46
2012,"Ljubljana","Earnings: Sales Assistant","Gross (New York = 100)",30.26
2012,"London","Earnings: Sales Assistant","Gross (New York = 100)",62.17
2012,"Los Angeles","Earnings: Sales Assistant","Gross (New York = 100)",86.29
2012,"Luxembourg","Earnings: Sales Assistant","Gross (New York = 100)",67.38
2012,"Lyon","Earnings: Sales Assistant","Gross (New York = 100)",53.19
2012,"Madrid","Earnings: Sales Assistant","Gross (New York = 100)",41.37
2012,"Manama","Earnings: Sales Assistant","Gross (New York = 100)",47.04
2012,"Manila","Earnings: Sales Assistant","Gross (New York = 100)",7.33
2012,"Mexico City","Earnings: Sales Assistant","Gross (New York = 100)",11.35
2012,"Miami","Earnings: Sales Assistant","Gross (New York = 100)",72.58
2012,"Milan","Earnings: Sales Assistant","Gross (New York = 100)",70.21
2012,"Montreal","Earnings: Sales Assistant","Gross (New York = 100)",61.23
2012,"Moscow","Earnings: Sales Assistant","Gross (New York = 100)",28.84
2012,"Mumbai","Earnings: Sales Assistant","Gross (New York = 100)",6.38
2012,"Munich","Earnings: Sales Assistant","Gross (New York = 100)",95.27
2012,"Nairobi","Earnings: Sales Assistant","Gross (New York = 100)",8.04
2012,"New Delhi","Earnings: Sales Assistant","Gross (New York = 100)",7.09
2012,"New York","Earnings: Sales Assistant","Gross (New York = 100)",100.00
2012,"Nicosia","Earnings: Sales Assistant","Gross (New York = 100)",47.75
2012,"Oslo","Earnings: Sales Assistant","Gross (New York = 100)",117.02
2012,"Paris","Earnings: Sales Assistant","Gross (New York = 100)",59.81
2012,"Prague","Earnings: Sales Assistant","Gross (New York = 100)",28.84
2012,"Riga","Earnings: Sales Assistant","Gross (New York = 100)",20.57
2012,"Rio de Janeiro","Earnings: Sales Assistant","Gross (New York = 100)",15.60
2012,"Rome","Earnings: Sales Assistant","Gross (New York = 100)",52.25
2012,"Santiago de Chile","Earnings: Sales Assistant","Gross (New York = 100)",19.39
2012,"São Paulo","Earnings: Sales Assistant","Gross (New York = 100)",20.57
2012,"Seoul","Earnings: Sales Assistant","Gross (New York = 100)",51.54
2012,"Shanghai","Earnings: Sales Assistant","Gross (New York = 100)",17.49
2012,"Sofia","Earnings: Sales Assistant","Gross (New York = 100)",17.49
2012,"Stockholm","Earnings: Sales Assistant","Gross (New York = 100)",88.42
2012,"Sydney","Earnings: Sales Assistant","Gross (New York = 100)",95.51
2012,"Taipei","Earnings: Sales Assistant","Gross (New York = 100)",30.02
2012,"Tallinn","Earnings: Sales Assistant","Gross (New York = 100)",20.80
2012,"Tel Aviv","Earnings: Sales Assistant","Gross (New York = 100)",29.08
2012,"Tokyo","Earnings: Sales Assistant","Gross (New York = 100)",82.98
2012,"Toronto","Earnings: Sales Assistant","Gross (New York = 100)",66.19
2012,"Vienna","Earnings: Sales Assistant","Gross (New York = 100)",70.92
2012,"Vilnius","Earnings: Sales Assistant","Gross (New York = 100)",15.37
2012,"Warsaw","Earnings: Sales Assistant","Gross (New York = 100)",26.00
2012,"Zurich","Earnings: Sales Assistant","Gross (New York = 100)",145.15
2015,"Amsterdam","Earnings: Sales Assistant","Gross (New York = 100)",104.24
2015,"Athens","Earnings: Sales Assistant","Gross (New York = 100)",52.85
2015,"Auckland","Earnings: Sales Assistant","Gross (New York = 100)",103.50
2015,"Bangkok","Earnings: Sales Assistant","Gross (New York = 100)",26.62
2015,"Barcelona","Earnings: Sales Assistant","Gross (New York = 100)",70.32
2015,"Beijing","Earnings: Sales Assistant","Gross (New York = 100)",23.38
2015,"Berlin","Earnings: Sales Assistant","Gross (New York = 100)",88.97
2015,"Bogotá","Earnings: Sales Assistant","Gross (New York = 100)",17.01
2015,"Bratislava","Earnings: Sales Assistant","Gross (New York = 100)",40.20
2015,"Brussels","Earnings: Sales Assistant","Gross (New York = 100)",132.51
2015,"Bucharest","Earnings: Sales Assistant","Gross (New York = 100)",26.96
2015,"Budapest","Earnings: Sales Assistant","Gross (New York = 100)",23.91
2015,"Buenos Aires","Earnings: Sales Assistant","Gross (New York = 100)",54.75
2015,"Cairo","Earnings: Sales Assistant","Gross (New York = 100)",13.85
2015,"Chicago","Earnings: Sales Assistant","Gross (New York = 100)",158.82
2015,"Copenhagen","Earnings: Sales Assistant","Gross (New York = 100)",123.84
2015,"Doha","Earnings: Sales Assistant","Gross (New York = 100)",65.93
2015,"Dubai","Earnings: Sales Assistant","Gross (New York = 100)",57.52
2015,"Dublin","Earnings: Sales Assistant","Gross (New York = 100)",102.02
2015,"Frankfurt","Earnings: Sales Assistant","Gross (New York = 100)",97.24
2015,"Geneva","Earnings: Sales Assistant","Gross (New York = 100)",176.16
2015,"Helsinki","Earnings: Sales Assistant","Gross (New York = 100)",116.14
2015,"Hong Kong","Earnings: Sales Assistant","Gross (New York = 100)",99.31
2015,"Istanbul","Earnings: Sales Assistant","Gross (New York = 100)",35.91
2015,"Jakarta","Earnings: Sales Assistant","Gross (New York = 100)",8.30
2015,"Johannesburg","Earnings: Sales Assistant","Gross (New York = 100)",24.79
2015,"Kiev","Earnings: Sales Assistant","Gross (New York = 100)",11.35
2015,"Kuala Lumpur","Earnings: Sales Assistant","Gross (New York = 100)",27.04
2015,"Lima","Earnings: Sales Assistant","Gross (New York = 100)",23.46
